ros_time,state,x,y,z
1774030551.984,COMPLETE,0.033,0.047,0.021
1774030552.484,COMPLETE,0.031,0.047,0.024
1774030552.984,COMPLETE,0.030,0.046,0.027
1774030553.484,COMPLETE,0.034,0.044,0.027
1774030553.984,COMPLETE,0.035,0.047,0.031
1774030554.484,COMPLETE,0.039,0.043,0.028
1774030554.985,COMPLETE,0.042,0.040,0.023
1774030555.484,COMPLETE,0.045,0.039,0.022
1774030555.984,COMPLETE,0.044,0.036,0.020
1774030556.484,COMPLETE,0.045,0.026,0.016
1774030556.984,COMPLETE,0.042,0.015,0.012
1774030557.484,COMPLETE,0.049,0.010,0.006
1774030557.984,COMPLETE,0.055,0.005,-0.000
1774030558.484,COMPLETE,0.056,0.000,-0.003
1774030558.984,COMPLETE,0.059,-0.002,-0.007
1774030559.484,COMPLETE,0.064,-0.004,-0.013
1774030559.984,COMPLETE,0.067,-0.003,-0.017
1774030560.484,COMPLETE,0.068,0.002,-0.014
1774030560.984,COMPLETE,0.066,0.004,-0.012
1774030561.484,COMPLETE,0.066,0.004,-0.007
1774030561.984,COMPLETE,0.065,0.007,-0.003
1774030562.484,COMPLETE,0.060,0.004,0.001
1774030562.984,COMPLETE,0.060,0.001,0.005
1774030563.484,COMPLETE,0.065,-0.000,0.012
1774030563.984,COMPLETE,0.071,0.001,0.014
1774030564.484,COMPLETE,0.076,0.007,0.017
1774030564.984,COMPLETE,0.075,0.010,0.023
1774030565.484,COMPLETE,0.071,0.018,0.027
1774030565.984,COMPLETE,0.068,0.026,0.030
1774030566.484,COMPLETE,0.064,0.032,0.028
1774030566.984,COMPLETE,0.064,0.040,0.027
1774030567.484,COMPLETE,0.070,0.050,0.031
1774030567.984,COMPLETE,0.083,0.054,0.032
1774030568.484,COMPLETE,0.082,0.059,0.031
1774030568.984,COMPLETE,0.075,0.063,0.030
1774030569.484,COMPLETE,0.077,0.068,0.033
1774030569.984,COMPLETE,0.081,0.071,0.036
1774030570.484,COMPLETE,0.083,0.065,0.038
1774030570.984,COMPLETE,0.091,0.063,0.036
1774030571.484,COMPLETE,0.093,0.060,0.033
1774030571.984,COMPLETE,0.096,0.058,0.027
1774030572.484,COMPLETE,0.085,0.051,0.021
1774030572.985,COMPLETE,0.081,0.051,0.017
1774030573.484,COMPLETE,0.081,0.049,0.011
1774030573.984,COMPLETE,0.078,0.053,0.012
1774030574.484,COMPLETE,0.072,0.048,0.017
1774030574.984,COMPLETE,0.065,0.044,0.022
1774030575.484,COMPLETE,0.059,0.046,0.026
1774030575.984,COMPLETE,0.053,0.052,0.028
1774030576.484,COMPLETE,0.059,0.052,0.027
1774030576.984,COMPLETE,0.055,0.049,0.023
1774030577.484,COMPLETE,0.049,0.044,0.019
1774030577.984,COMPLETE,0.044,0.040,0.019
1774030578.484,COMPLETE,0.042,0.034,0.019
1774030578.985,COMPLETE,0.042,0.027,0.019
1774030579.484,COMPLETE,0.038,0.017,0.015
1774030579.984,COMPLETE,0.039,0.008,0.011
1774030580.484,COMPLETE,0.040,0.013,0.009
1774030580.984,COMPLETE,0.038,0.017,0.007
1774030581.484,COMPLETE,0.037,0.016,0.001
1774030581.984,COMPLETE,0.037,0.014,-0.003
1774030582.484,COMPLETE,0.045,0.020,-0.003
1774030582.984,COMPLETE,0.049,0.017,-0.003
1774030583.484,COMPLETE,0.052,0.009,-0.002
1774030583.984,COMPLETE,0.055,-0.001,-0.002
1774030584.484,COMPLETE,0.057,-0.004,-0.005
1774030584.985,COMPLETE,0.057,-0.002,-0.010
1774030585.485,COMPLETE,0.059,-0.001,-0.013
1774030585.984,COMPLETE,0.066,-0.005,-0.012
1774030586.484,COMPLETE,0.071,-0.007,-0.011
1774030586.985,COMPLETE,0.072,-0.004,-0.012
1774030587.484,COMPLETE,0.075,-0.003,-0.011
1774030587.984,COMPLETE,0.078,-0.004,-0.010
1774030588.484,COMPLETE,0.078,-0.006,-0.008
1774030588.984,COMPLETE,0.078,-0.000,-0.009
1774030589.484,COMPLETE,0.079,-0.003,-0.008
1774030589.984,COMPLETE,0.082,-0.010,-0.005
1774030590.484,COMPLETE,0.079,-0.008,-0.006
1774030590.985,COMPLETE,0.073,-0.005,-0.009
1774030591.484,COMPLETE,0.069,-0.005,-0.010
1774030591.984,COMPLETE,0.067,-0.012,-0.007
1774030592.484,COMPLETE,0.057,-0.013,-0.001
1774030592.984,COMPLETE,0.052,-0.002,0.004
1774030593.484,COMPLETE,0.054,0.001,0.008
1774030593.984,COMPLETE,0.057,-0.002,0.006
1774030594.484,COMPLETE,0.058,0.001,0.005
1774030594.984,COMPLETE,0.052,0.003,0.000
1774030595.484,COMPLETE,0.054,0.005,-0.005
1774030595.984,COMPLETE,0.049,0.004,-0.011
1774030596.484,COMPLETE,0.044,-0.000,-0.015
1774030596.984,COMPLETE,0.040,0.009,-0.013
1774030597.484,COMPLETE,0.036,0.021,-0.011
1774030597.984,COMPLETE,0.031,0.025,-0.012
1774030598.484,COMPLETE,0.032,0.022,-0.013
1774030598.985,COMPLETE,0.031,0.023,-0.012
1774030599.484,COMPLETE,0.026,0.030,-0.013
1774030599.984,COMPLETE,0.020,0.038,-0.014
1774030600.484,COMPLETE,0.013,0.041,-0.015
1774030600.984,COMPLETE,0.012,0.036,-0.019
1774030601.484,COMPLETE,0.011,0.038,-0.024
1774030601.984,COMPLETE,0.002,0.044,-0.030
1774030602.484,COMPLETE,-0.005,0.048,-0.029
1774030602.985,COMPLETE,-0.006,0.049,-0.028
1774030603.484,COMPLETE,-0.009,0.052,-0.025
1774030603.984,COMPLETE,-0.011,0.048,-0.025
1774030604.484,COMPLETE,-0.002,0.045,-0.028
1774030604.985,COMPLETE,0.000,0.037,-0.026
1774030605.484,COMPLETE,0.000,0.031,-0.026
1774030605.984,COMPLETE,-0.002,0.036,-0.023
1774030606.484,COMPLETE,0.011,0.038,-0.022
1774030606.985,COMPLETE,0.021,0.036,-0.022
1774030607.484,COMPLETE,0.026,0.040,-0.020
1774030607.984,COMPLETE,0.030,0.049,-0.013
1774030608.484,COMPLETE,0.029,0.049,-0.013
1774030608.984,COMPLETE,0.032,0.046,-0.008
1774030609.484,COMPLETE,0.043,0.042,-0.004
1774030609.984,COMPLETE,0.050,0.050,0.003
1774030610.484,COMPLETE,0.053,0.056,0.008
1774030610.985,COMPLETE,0.054,0.057,0.010
1774030611.484,COMPLETE,0.054,0.050,0.014
1774030611.984,COMPLETE,0.055,0.043,0.017
1774030612.484,COMPLETE,0.057,0.045,0.020
1774030612.985,COMPLETE,0.062,0.049,0.019
1774030613.484,COMPLETE,0.068,0.049,0.018
1774030613.984,COMPLETE,0.072,0.050,0.021
1774030614.484,COMPLETE,0.070,0.049,0.023
1774030614.985,COMPLETE,0.064,0.045,0.021
1774030615.484,COMPLETE,0.066,0.045,0.021
1774030615.984,COMPLETE,0.073,0.043,0.022
1774030616.484,COMPLETE,0.085,0.045,0.022
1774030616.984,COMPLETE,0.084,0.044,0.024
1774030617.484,COMPLETE,0.084,0.041,0.025
1774030617.984,COMPLETE,0.088,0.045,0.023
1774030618.484,COMPLETE,0.089,0.049,0.024
1774030618.985,COMPLETE,0.083,0.051,0.025
1774030619.484,COMPLETE,0.081,0.052,0.024
1774030619.984,COMPLETE,0.083,0.054,0.021
1774030620.484,COMPLETE,0.086,0.056,0.022
1774030620.984,COMPLETE,0.085,0.057,0.021
1774030621.484,COMPLETE,0.083,0.056,0.018
1774030621.984,COMPLETE,0.082,0.054,0.017
1774030622.484,COMPLETE,0.085,0.055,0.020
1774030622.984,COMPLETE,0.084,0.050,0.020
1774030623.484,COMPLETE,0.085,0.046,0.018
1774030623.984,COMPLETE,0.086,0.049,0.014
1774030624.484,COMPLETE,0.086,0.054,0.009
1774030624.985,COMPLETE,0.084,0.052,0.006
1774030625.484,COMPLETE,0.085,0.045,0.007
1774030625.984,COMPLETE,0.087,0.046,0.008
1774030626.484,COMPLETE,0.084,0.049,0.001
1774030626.985,COMPLETE,0.078,0.050,-0.002
1774030627.484,COMPLETE,0.074,0.046,-0.003
1774030627.984,COMPLETE,0.073,0.040,-0.003
1774030628.484,COMPLETE,0.075,0.039,-0.004
1774030628.984,COMPLETE,0.076,0.039,-0.002
1774030629.484,COMPLETE,0.077,0.038,0.001
1774030629.984,COMPLETE,0.071,0.034,-0.004
1774030630.484,COMPLETE,0.060,0.037,-0.005
1774030630.984,COMPLETE,0.054,0.036,-0.007
1774030631.484,COMPLETE,0.052,0.031,-0.006
1774030631.984,COMPLETE,0.049,0.029,-0.002
1774030632.484,COMPLETE,0.046,0.031,0.003
1774030632.984,COMPLETE,0.045,0.030,0.005
1774030633.484,COMPLETE,0.042,0.029,0.012
1774030633.984,COMPLETE,0.036,0.021,0.018
1774030634.484,COMPLETE,0.034,0.016,0.021
1774030634.985,COMPLETE,0.035,0.011,0.021
1774030635.484,COMPLETE,0.035,0.006,0.023
1774030635.984,COMPLETE,0.034,0.002,0.025
1774030636.484,COMPLETE,0.034,0.003,0.026
1774030636.984,COMPLETE,0.036,0.013,0.026
1774030637.484,COMPLETE,0.034,0.015,0.026
1774030637.984,COMPLETE,0.037,0.020,0.027
1774030638.484,COMPLETE,0.038,0.024,0.031
1774030638.984,COMPLETE,0.038,0.024,0.029
1774030639.484,COMPLETE,0.038,0.023,0.029
1774030639.984,COMPLETE,0.036,0.026,0.032
1774030640.484,COMPLETE,0.031,0.025,0.033
1774030640.984,COMPLETE,0.033,0.025,0.032
1774030641.484,COMPLETE,0.034,0.029,0.028
1774030641.984,COMPLETE,0.034,0.034,0.024
1774030642.484,COMPLETE,0.039,0.042,0.020
1774030642.984,COMPLETE,0.040,0.035,0.013
1774030643.484,COMPLETE,0.038,0.035,0.005
1774030643.984,COMPLETE,0.034,0.034,-0.002
1774030644.484,COMPLETE,0.036,0.029,-0.015
1774030644.984,COMPLETE,0.031,0.025,-0.022
1774030645.484,COMPLETE,0.032,0.023,-0.026
1774030645.984,COMPLETE,0.037,0.021,-0.027
1774030646.484,COMPLETE,0.045,0.024,-0.029
1774030646.984,COMPLETE,0.048,0.022,-0.031
1774030647.484,COMPLETE,0.053,0.017,-0.033
1774030647.984,COMPLETE,0.054,0.016,-0.035
1774030648.484,COMPLETE,0.058,0.017,-0.037
1774030648.984,COMPLETE,0.061,0.014,-0.038
1774030649.484,COMPLETE,0.066,0.008,-0.036
1774030649.984,COMPLETE,0.072,-0.000,-0.034
1774030650.484,COMPLETE,0.076,-0.003,-0.035
1774030650.985,COMPLETE,0.077,-0.004,-0.031
1774030651.484,COMPLETE,0.078,-0.005,-0.029
1774030651.984,COMPLETE,0.078,-0.005,-0.029
1774030652.484,COMPLETE,0.078,-0.003,-0.030
1774030652.984,COMPLETE,0.069,-0.004,-0.030
1774030653.484,COMPLETE,0.065,-0.003,-0.024
1774030653.984,COMPLETE,0.063,-0.005,-0.023
1774030654.484,COMPLETE,0.058,-0.015,-0.023
1774030654.984,COMPLETE,0.053,-0.015,-0.022
1774030655.484,COMPLETE,0.049,-0.012,-0.023
1774030655.984,COMPLETE,0.051,-0.011,-0.023
1774030656.484,COMPLETE,0.051,-0.009,-0.027
1774030656.985,COMPLETE,0.047,-0.005,-0.031
1774030657.484,COMPLETE,0.050,-0.003,-0.037
1774030657.984,COMPLETE,0.049,-0.006,-0.040
1774030658.484,COMPLETE,0.040,-0.010,-0.038
1774030658.985,COMPLETE,0.035,-0.013,-0.038
1774030659.484,COMPLETE,0.032,-0.016,-0.041
1774030659.984,COMPLETE,0.036,-0.017,-0.040
1774030660.484,COMPLETE,0.038,-0.014,-0.036
1774030660.985,COMPLETE,0.045,-0.008,-0.033
1774030661.484,COMPLETE,0.053,-0.002,-0.031
1774030661.984,COMPLETE,0.059,-0.000,-0.026
1774030662.484,COMPLETE,0.063,-0.001,-0.023
1774030662.984,COMPLETE,0.064,0.000,-0.022
1774030663.484,COMPLETE,0.062,-0.003,-0.019
1774030663.984,COMPLETE,0.063,-0.008,-0.017
1774030664.484,COMPLETE,0.065,-0.011,-0.016
1774030664.985,COMPLETE,0.067,-0.011,-0.019
1774030665.484,COMPLETE,0.066,-0.013,-0.020
1774030665.984,COMPLETE,0.064,-0.022,-0.017
1774030666.484,COMPLETE,0.057,-0.034,-0.013
1774030666.985,COMPLETE,0.041,-0.029,-0.008
1774030667.484,COMPLETE,0.036,-0.024,-0.005
1774030667.984,COMPLETE,0.037,-0.019,-0.003
1774030668.484,COMPLETE,0.035,-0.026,0.006
1774030668.985,COMPLETE,0.038,-0.018,0.018
1774030669.484,COMPLETE,0.035,-0.009,0.025
1774030669.984,COMPLETE,0.038,-0.001,0.028
1774030670.484,COMPLETE,0.044,0.001,0.031
1774030670.984,COMPLETE,0.047,0.001,0.033
1774030671.484,COMPLETE,0.047,0.005,0.035
1774030671.984,COMPLETE,0.045,0.007,0.036
1774030672.484,COMPLETE,0.045,0.003,0.034
1774030672.984,COMPLETE,0.041,0.004,0.030
1774030673.484,COMPLETE,0.040,0.002,0.031
1774030673.984,COMPLETE,0.039,0.003,0.034
1774030674.484,COMPLETE,0.038,0.009,0.036
1774030674.985,COMPLETE,0.040,0.015,0.032
1774030675.484,COMPLETE,0.042,0.016,0.032
1774030675.984,COMPLETE,0.042,0.013,0.034
1774030676.484,COMPLETE,0.042,0.016,0.036
1774030676.984,COMPLETE,0.041,0.020,0.033
1774030677.484,COMPLETE,0.043,0.031,0.029
1774030677.984,COMPLETE,0.045,0.041,0.025
1774030678.484,COMPLETE,0.049,0.046,0.025
1774030678.985,COMPLETE,0.057,0.049,0.027
1774030679.484,COMPLETE,0.056,0.053,0.026
1774030679.984,COMPLETE,0.054,0.057,0.024
1774030680.484,COMPLETE,0.054,0.062,0.023
1774030680.984,COMPLETE,0.056,0.066,0.022
1774030681.484,COMPLETE,0.059,0.067,0.022
1774030681.984,COMPLETE,0.058,0.068,0.024
1774030682.484,COMPLETE,0.055,0.065,0.026
1774030682.984,COMPLETE,0.051,0.067,0.025
1774030683.484,COMPLETE,0.052,0.060,0.016
1774030683.984,COMPLETE,0.059,0.055,0.012
1774030684.484,COMPLETE,0.065,0.051,0.010
1774030684.985,COMPLETE,0.066,0.047,0.008
1774030685.484,COMPLETE,0.072,0.042,0.007
1774030685.984,COMPLETE,0.078,0.041,0.005
1774030686.484,COMPLETE,0.080,0.036,0.004
1774030686.985,COMPLETE,0.085,0.032,0.002
1774030687.484,COMPLETE,0.082,0.027,0.001
1774030687.984,COMPLETE,0.078,0.021,-0.003
1774030688.484,COMPLETE,0.082,0.019,-0.003
1774030688.984,COMPLETE,0.076,0.017,-0.004
1774030689.484,COMPLETE,0.071,0.014,-0.001
1774030689.984,COMPLETE,0.070,0.011,0.000
1774030690.484,COMPLETE,0.068,0.009,0.002
1774030690.985,COMPLETE,0.063,0.007,0.003
1774030691.484,COMPLETE,0.058,-0.001,0.003
1774030691.984,COMPLETE,0.054,-0.002,-0.000
1774030692.484,COMPLETE,0.056,0.002,-0.000
1774030692.984,COMPLETE,0.053,0.010,-0.000
1774030693.484,COMPLETE,0.056,0.013,-0.005
1774030693.984,COMPLETE,0.059,0.013,-0.010
1774030694.484,COMPLETE,0.059,0.011,-0.009
1774030694.985,COMPLETE,0.055,0.013,-0.009
1774030695.484,COMPLETE,0.061,0.014,-0.007
1774030695.984,COMPLETE,0.066,0.018,-0.009
1774030696.484,COMPLETE,0.074,0.021,-0.010
1774030696.985,COMPLETE,0.075,0.022,-0.013
1774030697.484,COMPLETE,0.078,0.022,-0.016
1774030697.984,COMPLETE,0.081,0.026,-0.018
1774030698.484,COMPLETE,0.086,0.035,-0.019
1774030698.985,COMPLETE,0.089,0.038,-0.020
1774030699.484,COMPLETE,0.091,0.030,-0.021
1774030699.984,COMPLETE,0.092,0.027,-0.023
1774030700.484,COMPLETE,0.094,0.034,-0.026
1774030700.984,COMPLETE,0.088,0.040,-0.025
1774030701.484,COMPLETE,0.080,0.041,-0.024
1774030701.984,COMPLETE,0.073,0.039,-0.026
1774030702.484,COMPLETE,0.072,0.037,-0.032
1774030702.984,COMPLETE,0.064,0.035,-0.039
1774030703.484,COMPLETE,0.059,0.036,-0.046
1774030703.984,COMPLETE,0.060,0.033,-0.052
1774030704.484,COMPLETE,0.063,0.029,-0.057
1774030704.984,COMPLETE,0.068,0.027,-0.061
1774030705.484,COMPLETE,0.068,0.027,-0.064
1774030705.984,COMPLETE,0.062,0.026,-0.066
1774030706.484,COMPLETE,0.056,0.024,-0.067
1774030706.985,COMPLETE,0.050,0.025,-0.067
1774030707.484,COMPLETE,0.052,0.028,-0.069
1774030707.984,COMPLETE,0.056,0.034,-0.069
1774030708.484,COMPLETE,0.058,0.042,-0.068
1774030708.984,COMPLETE,0.059,0.046,-0.067
1774030709.484,COMPLETE,0.059,0.048,-0.067
1774030709.984,COMPLETE,0.057,0.051,-0.070
1774030710.484,COMPLETE,0.049,0.055,-0.072
1774030710.985,COMPLETE,0.042,0.055,-0.071
1774030711.484,COMPLETE,0.040,0.052,-0.068
1774030711.984,COMPLETE,0.034,0.057,-0.065
1774030712.484,COMPLETE,0.027,0.063,-0.063
1774030712.984,COMPLETE,0.027,0.060,-0.057
1774030713.484,COMPLETE,0.025,0.056,-0.052
1774030713.984,COMPLETE,0.021,0.058,-0.050
1774030714.484,COMPLETE,0.020,0.067,-0.042
1774030714.985,COMPLETE,0.020,0.065,-0.037
1774030715.484,COMPLETE,0.024,0.060,-0.033
1774030715.984,COMPLETE,0.029,0.056,-0.030
1774030716.484,COMPLETE,0.034,0.052,-0.026
1774030716.985,COMPLETE,0.040,0.048,-0.019
1774030717.484,COMPLETE,0.046,0.042,-0.007
1774030717.984,COMPLETE,0.043,0.033,0.002
1774030718.484,COMPLETE,0.049,0.032,0.013
1774030718.985,COMPLETE,0.056,0.035,0.021
1774030719.484,COMPLETE,0.052,0.043,0.031
1774030719.984,COMPLETE,0.057,0.055,0.036
1774030720.484,COMPLETE,0.063,0.059,0.042
1774030720.984,COMPLETE,0.063,0.053,0.054
1774030721.484,COMPLETE,0.061,0.038,0.062
1774030721.984,COMPLETE,0.059,0.033,0.062
1774030722.484,COMPLETE,0.058,0.029,0.064
1774030722.985,COMPLETE,0.059,0.019,0.063
1774030723.484,COMPLETE,0.060,0.029,0.059
1774030723.984,COMPLETE,0.061,0.033,0.057
1774030724.484,COMPLETE,0.058,0.035,0.054
1774030724.985,COMPLETE,0.056,0.037,0.054
1774030725.484,COMPLETE,0.053,0.034,0.056
1774030725.984,COMPLETE,0.054,0.032,0.058
1774030726.484,COMPLETE,0.053,0.032,0.061
1774030726.985,COMPLETE,0.052,0.033,0.064
1774030727.484,COMPLETE,0.054,0.032,0.065
1774030727.984,COMPLETE,0.057,0.034,0.066
1774030728.484,COMPLETE,0.063,0.028,0.063
1774030728.985,COMPLETE,0.072,0.017,0.061
1774030729.484,COMPLETE,0.069,0.009,0.058
1774030729.984,COMPLETE,0.064,0.004,0.058
1774030730.484,COMPLETE,0.062,-0.004,0.056
1774030730.985,COMPLETE,0.059,-0.006,0.052
1774030731.484,COMPLETE,0.055,-0.003,0.046
1774030731.984,COMPLETE,0.050,-0.006,0.041
1774030732.484,COMPLETE,0.047,-0.012,0.041
1774030732.984,COMPLETE,0.050,-0.016,0.036
1774030733.484,COMPLETE,0.045,-0.016,0.035
1774030733.984,COMPLETE,0.039,-0.016,0.030
1774030734.484,COMPLETE,0.032,-0.014,0.030
1774030734.984,COMPLETE,0.024,-0.010,0.030
1774030735.484,COMPLETE,0.024,-0.003,0.030
1774030735.984,COMPLETE,0.028,-0.001,0.031
1774030736.484,COMPLETE,0.031,-0.001,0.029
1774030736.984,COMPLETE,0.029,0.001,0.027
1774030737.484,COMPLETE,0.023,-0.000,0.023
1774030737.984,COMPLETE,0.016,-0.003,0.026
1774030738.484,COMPLETE,0.016,-0.004,0.025
1774030738.985,COMPLETE,0.020,-0.006,0.024
1774030739.484,COMPLETE,0.024,-0.010,0.027
1774030739.984,COMPLETE,0.025,-0.009,0.025
1774030740.484,COMPLETE,0.028,-0.012,0.022
1774030740.985,COMPLETE,0.028,-0.017,0.022
1774030741.484,COMPLETE,0.026,-0.017,0.023
1774030741.984,COMPLETE,0.027,-0.018,0.025
1774030742.484,COMPLETE,0.026,-0.015,0.027
1774030742.985,COMPLETE,0.027,-0.014,0.028
1774030743.484,COMPLETE,0.029,-0.003,0.025
1774030743.984,COMPLETE,0.028,-0.001,0.025
1774030744.484,COMPLETE,0.028,-0.003,0.024
1774030744.985,COMPLETE,0.026,-0.006,0.017
1774030745.484,COMPLETE,0.030,-0.002,0.013
1774030745.984,COMPLETE,0.035,0.004,0.011
1774030746.484,COMPLETE,0.039,0.009,0.011
1774030746.984,COMPLETE,0.036,0.016,0.013
1774030747.484,COMPLETE,0.042,0.022,0.014
1774030747.984,COMPLETE,0.044,0.026,0.018
1774030748.484,COMPLETE,0.046,0.031,0.022
1774030748.984,COMPLETE,0.046,0.038,0.025
1774030749.484,COMPLETE,0.047,0.044,0.029
1774030749.984,COMPLETE,0.046,0.044,0.029
1774030750.484,COMPLETE,0.047,0.043,0.036
1774030750.984,COMPLETE,0.054,0.042,0.041
1774030751.484,COMPLETE,0.058,0.040,0.047
1774030751.984,COMPLETE,0.059,0.034,0.053
1774030752.484,COMPLETE,0.062,0.031,0.053
1774030752.984,COMPLETE,0.066,0.026,0.055
1774030753.484,COMPLETE,0.064,0.023,0.054
1774030753.984,COMPLETE,0.063,0.024,0.057
1774030754.484,COMPLETE,0.066,0.023,0.061
1774030754.985,COMPLETE,0.071,0.022,0.068
1774030755.484,COMPLETE,0.071,0.028,0.074
1774030755.984,COMPLETE,0.067,0.029,0.077
1774030756.484,COMPLETE,0.063,0.029,0.077
1774030756.984,COMPLETE,0.058,0.029,0.077
1774030757.484,COMPLETE,0.060,0.033,0.074
1774030757.984,COMPLETE,0.067,0.031,0.073
1774030758.484,COMPLETE,0.072,0.029,0.075
1774030758.985,COMPLETE,0.075,0.023,0.076
1774030759.484,COMPLETE,0.073,0.023,0.075
1774030759.984,COMPLETE,0.073,0.030,0.070
1774030760.484,COMPLETE,0.069,0.029,0.066
1774030760.984,COMPLETE,0.064,0.026,0.066
1774030761.484,COMPLETE,0.053,0.015,0.066
1774030761.984,COMPLETE,0.050,0.014,0.067
1774030762.484,COMPLETE,0.048,0.012,0.068
1774030762.984,COMPLETE,0.046,0.015,0.066
1774030763.484,COMPLETE,0.041,0.022,0.065
1774030763.984,COMPLETE,0.038,0.027,0.064
1774030764.484,COMPLETE,0.036,0.032,0.064
1774030764.984,COMPLETE,0.038,0.033,0.059
1774030765.484,COMPLETE,0.039,0.034,0.050
1774030765.984,COMPLETE,0.035,0.037,0.041
1774030766.484,COMPLETE,0.032,0.041,0.028
1774030766.984,COMPLETE,0.035,0.044,0.019
1774030767.484,COMPLETE,0.039,0.040,0.014
1774030767.984,COMPLETE,0.038,0.036,0.014
1774030768.484,COMPLETE,0.033,0.041,0.015
1774030768.984,COMPLETE,0.025,0.042,0.015
1774030769.485,COMPLETE,0.031,0.039,0.013
1774030769.984,COMPLETE,0.032,0.035,0.010
1774030770.484,COMPLETE,0.029,0.032,0.008
1774030770.984,COMPLETE,0.029,0.032,0.009
1774030771.484,COMPLETE,0.030,0.032,0.009
1774030771.984,COMPLETE,0.029,0.030,0.010
1774030772.484,COMPLETE,0.032,0.031,0.009
1774030772.984,COMPLETE,0.036,0.036,-0.002
1774030773.484,COMPLETE,0.034,0.031,-0.008
1774030773.984,COMPLETE,0.039,0.033,-0.013
1774030774.484,COMPLETE,0.044,0.031,-0.016
1774030774.984,COMPLETE,0.046,0.039,-0.017
1774030775.484,COMPLETE,0.047,0.038,-0.018
1774030775.984,COMPLETE,0.052,0.036,-0.020
1774030776.484,COMPLETE,0.048,0.038,-0.020
1774030776.984,COMPLETE,0.046,0.029,-0.021
1774030777.484,COMPLETE,0.048,0.021,-0.019
1774030777.984,COMPLETE,0.043,0.021,-0.018
1774030778.484,COMPLETE,0.042,0.023,-0.018
1774030778.984,COMPLETE,0.043,0.028,-0.019
1774030779.484,COMPLETE,0.044,0.030,-0.019
1774030779.984,COMPLETE,0.051,0.025,-0.017
1774030780.484,COMPLETE,0.057,0.027,-0.019
1774030780.984,COMPLETE,0.059,0.030,-0.017
1774030781.484,COMPLETE,0.063,0.028,-0.015
1774030781.984,COMPLETE,0.067,0.024,-0.008
1774030782.484,COMPLETE,0.066,0.023,0.001
1774030782.984,COMPLETE,0.066,0.023,0.003
1774030783.484,COMPLETE,0.061,0.014,0.002
1774030783.984,COMPLETE,0.053,0.016,0.004
1774030784.484,COMPLETE,0.044,0.025,0.005
1774030784.984,COMPLETE,0.035,0.032,0.004
1774030785.484,COMPLETE,0.032,0.032,0.008
1774030785.984,COMPLETE,0.034,0.028,0.011
1774030786.484,COMPLETE,0.038,0.026,0.012
1774030786.984,COMPLETE,0.041,0.018,0.016
1774030787.484,COMPLETE,0.046,0.016,0.015
1774030787.984,COMPLETE,0.041,0.016,0.014
1774030788.484,COMPLETE,0.041,0.017,0.010
1774030788.984,COMPLETE,0.043,0.017,0.006
1774030789.484,COMPLETE,0.044,0.021,0.005
1774030789.984,COMPLETE,0.045,0.017,0.005
1774030790.484,COMPLETE,0.047,0.014,0.005
1774030790.984,COMPLETE,0.050,0.013,0.004
1774030791.484,COMPLETE,0.053,0.019,0.002
1774030791.984,COMPLETE,0.052,0.021,-0.002
1774030792.484,COMPLETE,0.057,0.020,-0.007
1774030792.985,COMPLETE,0.065,0.016,-0.009
1774030793.484,COMPLETE,0.065,0.014,-0.009
1774030793.984,COMPLETE,0.064,0.016,-0.008
1774030794.484,COMPLETE,0.059,0.017,-0.011
1774030794.984,COMPLETE,0.049,0.016,-0.016
1774030795.484,COMPLETE,0.044,0.021,-0.020
1774030795.984,COMPLETE,0.043,0.025,-0.022
1774030796.484,COMPLETE,0.041,0.027,-0.023
1774030796.985,COMPLETE,0.039,0.027,-0.023
1774030797.484,COMPLETE,0.039,0.028,-0.023
1774030797.984,COMPLETE,0.038,0.026,-0.025
1774030798.484,COMPLETE,0.033,0.026,-0.023
1774030798.985,COMPLETE,0.027,0.023,-0.024
1774030799.484,COMPLETE,0.028,0.021,-0.024
1774030799.984,COMPLETE,0.025,0.018,-0.022
1774030800.484,COMPLETE,0.024,0.017,-0.021
1774030800.985,COMPLETE,0.031,0.013,-0.017
1774030801.484,COMPLETE,0.037,0.009,-0.016
1774030801.984,COMPLETE,0.038,0.011,-0.013
1774030802.484,COMPLETE,0.045,0.016,-0.009
1774030802.984,COMPLETE,0.053,0.016,-0.009
1774030803.484,COMPLETE,0.064,0.015,-0.012
1774030803.984,COMPLETE,0.064,0.018,-0.012
1774030804.484,COMPLETE,0.064,0.021,-0.012
1774030804.985,COMPLETE,0.064,0.023,-0.016
1774030805.484,COMPLETE,0.060,0.024,-0.018
1774030805.984,COMPLETE,0.060,0.024,-0.020
1774030806.484,COMPLETE,0.065,0.026,-0.019
1774030806.985,COMPLETE,0.072,0.029,-0.024
1774030807.484,COMPLETE,0.072,0.033,-0.028
1774030807.984,COMPLETE,0.067,0.030,-0.028
1774030808.484,COMPLETE,0.067,0.032,-0.027
1774030808.985,COMPLETE,0.065,0.036,-0.020
1774030809.484,COMPLETE,0.066,0.035,-0.014
1774030809.984,COMPLETE,0.070,0.035,-0.012
1774030810.484,COMPLETE,0.069,0.037,-0.008
1774030810.985,COMPLETE,0.065,0.041,-0.006
1774030811.484,COMPLETE,0.056,0.039,-0.001
1774030811.984,COMPLETE,0.045,0.038,0.002
1774030812.484,COMPLETE,0.044,0.044,0.004
1774030812.985,COMPLETE,0.046,0.052,0.005
1774030813.484,COMPLETE,0.046,0.059,0.006
1774030813.984,COMPLETE,0.048,0.058,0.008
